,Year,State,TMAX_AVG,Population,meat_consumption,co2_emission,petroleum_emission,natural_gas_emission,electricity_emission,coal_emission,coal_consumption,natural_gas_consumption,petroleum_consumption
412,1998,ID,131.62106965344114,1230923.0,674778.0,14.0,9.4,3.8,0.1,0.8,19218.0,1478959.0,748.6666666666666
413,1998,IL,180.93448122164102,12069774.0,1160285.0,214.6,72.9,51.8,79.2,90.1,16315071.2,21826865.666666668,859835.5
414,1998,IN,180.37054593808492,5907617.0,752021.0,216.5,51.3,28.0,112.1,137.3,22280984.8,9963006.4,1052630.5
415,1998,KS,201.15385052479718,2638667.0,4283432.0,70.2,23.7,17.2,31.3,29.4,17626852.0,18937864.0,199002.66666666666
416,1998,KY,207.9769444005752,3934310.0,702889.0,138.3,36.1,11.2,84.8,91.1,25464766.0,3854582.0,675576.6666666666
417,1998,LA,259.85858030747954,4362758.0,158149.0,223.5,113.3,88.9,41.5,21.4,9238852.0,182554024.4,1691378.0
418,1998,MA,160.3098536718438,6144407.0,9073.0,83.3,53.5,19.4,27.3,10.5,2161353.0,34459395.333333336,7818283.333333333
419,1998,MD,198.14988519940817,5130072.0,70735.0,74.8,35.6,10.3,31.3,28.9,7373048.0,8193495.2,2556064.0
420,1998,ME,124.7390000116767,1247554.0,17785.0,19.3,18.3,0.3,2.0,0.7,163032.66666666666,35624.0,1847449.6666666667
421,1998,MI,146.7633627709891,9820231.0,338313.0,190.1,64.4,47.3,77.0,78.5,13842615.6,45613488.666666664,995370.4
422,1998,MN,131.6446026894685,4726411.0,1714621.0,91.0,39.3,17.8,31.8,33.9,12717820.0,6587790.4,418017.0
423,1998,MO,194.7805354858685,5437562.0,1304463.0,129.0,49.1,13.8,64.4,66.2,18626455.0,8152407.5,366653.0
424,1998,MS,247.63247657827387,2751335.0,214149.0,56.3,31.0,13.4,19.8,12.0,3799583.3333333335,34297163.2,5591266.666666667
425,1998,MT,127.11333814986297,879533.0,796695.0,30.4,9.5,3.2,18.2,17.7,7264310.0,489652.0,428960.0
426,1998,NC,218.25562777775355,7545828.0,1477549.0,141.9,58.5,11.7,67.9,71.7,11394050.4,5116861.666666667,544525.0
427,1998,ND,123.56335075359729,637808.0,428276.0,48.4,6.9,2.7,30.4,38.9,16213272.0,5464.0,82095.33333333333
428,1998,NE,172.92662507743003,1660772.0,4830812.0,42.8,16.5,6.9,19.1,19.5,7684418.0,2068126.8,62758.666666666664
429,1998,NH,143.54551209432594,1185823.0,5201.0,16.6,11.9,1.0,4.8,3.7,1465126.0,98495.6,1262988.5
430,1998,NJ,185.75575437430422,8095542.0,8812.0,118.0,72.5,37.4,16.2,8.2,2097861.3333333335,45635517.0,492941.3333333333
431,1998,NM,201.0961512673699,1733535.0,736827.0,55.1,14.7,12.8,29.9,27.6,15882507.0,19860137.6,35907.333333333336
432,1998,NV,161.79559080043848,1743772.0,118504.0,40.5,14.9,8.2,21.6,17.5,7961136.0,40496798.5,68414.0
433,1998,NY,154.1546285178137,18159175.0,118519.0,202.0,103.0,67.1,57.3,32.0,4057124.8,126246058.0,8326128.666666667
434,1998,OH,179.10892484049313,11237752.0,615175.0,257.0,74.8,44.6,124.4,137.8,21875224.8,3793414.0,269231.6
435,1998,OK,234.43323198643853,3339478.0,2112625.0,96.5,30.5,30.9,43.6,35.2,10141288.0,74754251.6,24548.0
436,1998,OR,146.09351632207125,3282055.0,378579.0,40.8,24.8,12.7,6.3,3.4,1370095.3333333333,18783176.333333332,29832.0
437,1998,PA,172.86064319606854,12002329.0,464152.0,263.1,89.1,35.2,116.3,138.9,16968998.0,10817926.333333334,2927723.6666666665
438,1998,RI,161.69789954318904,987704.0,1235.0,13.8,6.7,7.1,3.3,0.0,0.0,19921080.333333332,85673.0
439,1998,SC,243.0686492676438,3839578.0,131540.0,73.7,29.5,8.7,31.6,35.5,8606108.0,4033277.6,505157.0
440,1998,SD,148.50300914022748,730789.0,1218038.0,12.8,7.1,1.8,3.3,3.9,1865796.0,2865132.0,67822.0
441,1998,TN,214.83800135370154,5432679.0,435679.0,120.1,43.0,15.2,54.7,62.0,11944041.5,4811388.0,971686.0
442,1998,TX,264.65151609155066,19712389.0,5921143.0,716.5,343.6,231.8,215.7,141.6,64771893.333333336,546411342.3333334,1237958.8
443,1998,UT,145.62234541610144,2100562.0,373167.0,63.0,16.1,9.4,32.4,37.6,7547704.0,3198005.5,26617.6
444,1998,VA,202.5723393560247,6789225.0,349759.0,111.4,55.5,14.3,37.3,41.6,5472024.0,12796833.0,1581935.0
445,1998,VT,134.6923392932439,590579.0,34329.0,6.2,5.8,0.4,0.1,0.0,0.0,187931.0,74582.66666666667
446,1998,WA,140.6483016444164,5687832.0,654395.0,75.6,49.7,16.0,11.8,9.8,3059855.0,16066211.6,65838.0
447,1998,WI,142.85219894567118,5222124.0,700321.0,100.9,36.4,19.7,42.2,44.9,9399384.8,8657480.666666666,361841.6666666667
448,1998,WV,183.79075294407124,1811688.0,76208.0,113.9,13.0,8.0,83.8,92.9,14559129.2,801077.6,225000.66666666666
449,1998,WY,114.27974681610687,480045.0,649062.0,63.4,8.2,6.1,44.8,49.1,17887605.333333332,2701940.6666666665,56587.333333333336
450,1999,AK,26.804693550912287,619500.0,1924.0,43.5,19.5,22.4,3.0,1.6,250967.0,26427914.666666668,641455.2
451,1999,AL,245.54497456061108,4369862.0,444465.0,136.0,35.2,18.4,72.4,82.3,16858252.0,16827230.0,355057.5
452,1999,AR,234.68228515326305,2551373.0,472872.0,63.0,23.9,13.6,27.0,25.4,10021476.0,24595596.5,150840.5
453,1999,AZ,237.7038793417808,4778332.0,548626.0,80.2,32.9,8.9,40.1,38.4,12783754.666666666,21945712.4,48143.0
454,1999,CA,209.2055468664933,33145121.0,1309130.0,358.9,226.1,126.0,43.3,6.6,678868.0,257934218.0,1793124.0
455,1999,CO,145.95450881949859,4056133.0,2612368.0,79.6,27.1,17.8,35.9,34.7,11876549.333333334,13499764.333333334,38083.2
456,1999,CT,161.3835377699506,3282031.0,10306.0,41.4,31.7,8.2,10.2,1.5,234036.8,10953782.666666666,4799789.0
457,1999,DE,196.27579908751503,753538.0,11952.0,15.1,8.6,3.1,5.1,3.4,846411.3333333334,19878896.0,1763496.6666666667
458,1999,FL,280.02477073013705,15111244.0,315721.0,230.6,131.5,30.8,116.1,68.2,14036415.5,125900060.0,20532586.333333332
459,1999,GA,244.90525509369868,7788240.0,350362.0,160.0,67.1,18.3,72.2,74.5,21335039.333333332,14817812.4,1045611.3333333334
460,1999,HI,258.85958762191757,1185497.0,22106.0,18.4,16.6,0.1,7.9,1.7,430810.0,0.0,5417748.0
461,1999,IA,157.90203618029037,2869413.0,3872183.0,78.4,24.8,12.4,34.6,41.1,8271865.2,4160522.0,125462.4
462,1999,ID,134.62855835122176,1251700.0,699751.0,14.9,10.2,3.9,0.1,0.8,23508.0,1456967.5,287.3333333333333
463,1999,IL,178.31680870935622,12128370.0,1110255.0,224.8,79.3,54.3,80.1,91.1,13820381.0,19979094.0,344571.6
464,1999,IN,177.42287158463571,5942901.0,716416.0,222.8,52.6,29.9,115.1,140.2,22635843.2,10419830.4,904884.0
465,1999,KS,204.1517517794247,2654052.0,4754253.0,73.9,26.5,16.0,33.3,31.4,18888425.0,18179380.5,421763.3333333333
466,1999,KY,211.01487415765223,3960825.0,633135.0,142.7,36.8,11.9,87.6,94.0,26396631.333333332,3790516.6666666665,175298.0
467,1999,LA,262.08078695619173,4372035.0,154810.0,222.6,118.3,82.5,41.5,21.7,9282597.333333334,153592370.33333334,1390068.0
468,1999,MA,161.68856087209588,6175169.0,8025.0,81.0,51.0,19.1,24.4,10.8,2224824.0,31883816.0,6019004.666666667
469,1999,MD,192.28719591429865,5171634.0,70341.0,77.4,37.6,10.7,32.2,29.1,5534461.0,9243407.6,3120243.6
470,1999,ME,130.07566565926572,1253040.0,18477.0,20.4,19.4,0.3,3.4,0.7,144527.33333333334,397902.0,2771097.6666666665
471,1999,MI,137.66795388899456,9863775.0,387946.0,198.5,68.0,51.3,76.3,79.1,13676402.8,48441972.0,1201020.4
472,1999,MN,126.95827653056976,4775508.0,1618071.0,91.9,40.8,18.6,30.5,32.5,12159269.333333334,6245696.8,502842.0
473,1999,MO,197.8389861774053,5468338.0,1327918.0,129.6,49.9,14.2,63.7,65.4,18330658.0,9857204.5,361134.0
474,1999,MS,249.6192486864217,2768619.0,256012.0,61.4,31.4,16.8,20.9,13.1,4015646.0,46703254.8,3321722.0
475,1999,MT,129.76158531255336,882779.0,850134.0,31.0,9.8,3.4,18.3,17.8,7268614.0,260230.0,457426.8
476,1999,NC,215.17722179426858,7650789.0,1369431.0,140.5,57.9,11.8,67.1,70.7,11269755.6,4423928.0,554886.0
477,1999,ND,125.35042218786847,633666.0,528887.0,49.6,7.3,3.1,30.6,39.1,16386292.666666666,11728.0,71188.66666666667
478,1999,NE,179.76607241807406,1666028.0,5121115.0,41.7,16.4,6.4,18.4,18.9,7494524.0,1883882.8,47106.666666666664
479,1999,NH,143.9783947768958,1201134.0,6970.0,16.7,12.3,1.1,4.7,3.4,1341122.0,553820.6666666666,930391.6666666666
480,1999,NJ,180.84051696818094,8143412.0,8719.0,122.0,74.1,39.4,16.8,8.5,2167549.3333333335,47863818.666666664,544089.6666666666
481,1999,NM,204.76632634679467,1739844.0,746537.0,56.1,15.5,12.2,30.5,28.4,16223974.0,18266118.4,53508.0
482,1999,NV,178.1835075165972,1809253.0,138861.0,41.2,15.4,8.5,21.6,17.3,7762819.0,43563580.0,48706.666666666664
483,1999,NY,149.95903867265477,18196601.0,131172.0,204.2,104.6,69.3,57.8,30.2,3164175.3333333335,142432238.0,7750460.666666667
484,1999,OH,175.60949169543014,11256654.0,549016.0,256.5,78.7,46.2,119.7,131.5,20930839.2,5118558.8,401052.8
485,1999,OK,233.9560277410932,3358044.0,2433343.0,96.1,32.6,29.2,42.4,34.3,9923016.0,72990367.2,25431.5
486,1999,OR,147.5426845200986,3316154.0,441278.0,41.9,25.1,13.1,6.4,3.7,1447244.6666666667,17915206.0,7947.5
487,1999,PA,168.1540469017315,11994016.0,480092.0,261.9,89.8,37.7,112.3,134.3,16283103.666666666,10716695.666666666,2365417.3333333335
488,1999,RI,166.63456621139738,990819.0,1094.0,13.2,6.8,6.4,3.0,0.0,0.0,27458329.0,76564.0
489,1999,SC,239.5831343807672,3885736.0,137504.0,76.9,29.7,8.9,34.2,38.3,9252468.666666666,4367456.8,468580.5
490,1999,SD,156.9301086515754,733133.0,1511449.0,13.4,7.1,1.9,3.8,4.4,2158956.0,2527316.0,58705.0
491,1999,TN,217.4984888238165,5483535.0,423088.0,120.8,44.0,15.1,54.4,61.7,11889172.0,3545438.0,524991.0
492,1999,TX,266.0006484150412,20044141.0,6251234.0,694.3,329.1,219.1,220.0,145.7,66796531.333333336,548149761.0,1425546.0
493,1999,UT,156.24275423439173,2129836.0,386722.0,62.0,16.5,8.9,33.1,36.5,7507648.0,3687317.5,22159.2
494,1999,VA,198.68342725930987,6872912.0,368569.0,113.6,56.1,15.2,38.8,42.2,5523016.4,13920814.666666666,1794801.3333333333
495,1999,VT,133.27966504863014,593740.0,48607.0,6.5,5.8,0.4,0.0,0.2,0.0,249668.0,50344.0
496,1999,WA,133.90285710764388,5756361.0,564855.0,75.8,50.6,16.0,10.8,9.2,2293809.6,10901013.0,30421.666666666668
497,1999,WI,135.18776675812617,5250446.0,701021.0,105.3,39.2,20.4,43.0,45.8,9620478.4,7635182.666666667,408203.0
498,1999,WV,185.0131581945151,1806928.0,80044.0,114.8,12.6,7.8,86.5,94.5,14950984.4,638590.8,221318.0
499,1999,WY,122.8641455110986,479602.0,652708.0,62.1,9.4,5.4,43.1,47.2,17196377.333333332,3169882.6666666665,59477.333333333336
500,2000,AK,44.49355575058196,627963.0,1722.0,44.1,19.4,23.2,3.2,1.6,259822.5,30218089.333333332,492233.2
501,2000,AL,243.02532674032787,4452173.0,477155.0,141.8,36.6,19.5,77.4,86.0,17893353.5,22105860.8,383000.0
502,2000,AR,224.04634746403283,2678588.0,594227.0,63.3,24.4,13.6,26.6,25.5,9966732.0,21459478.0,198669.0
503,2000,AZ,236.5328389989344,5160586.0,654436.0,85.7,33.6,11.0,45.1,41.2,13711698.666666666,38390949.2,202075.5
504,2000,CA,210.36375898450834,33987977.0,1315788.0,374.1,238.0,130.1,52.9,6.6,684500.6666666666,313257042.3333333,1826439.0
505,2000,CO,147.16362907246977,4326921.0,2946871.0,84.5,28.0,19.6,39.6,37.0,12621860.0,20662088.333333332,89676.0
506,2000,CT,146.09135847541253,3411777.0,12696.0,42.6,30.6,8.7,10.9,3.5,950850.6666666666,11923715.333333334,3823672.0
507,2000,DE,183.8296903471613,786373.0,12068.0,15.9,8.5,2.7,5.3,4.8,891506.5,5580658.666666667,747306.0
508,2000,FL,278.6587615909836,16047515.0,375001.0,238.4,136.0,30.3,118.6,72.5,14862553.0,125277127.33333333,19686542.666666668
509,2000,GA,238.5722828551639,8227303.0,438655.0,167.9,67.9,22.3,76.2,78.1,22423375.333333332,15920468.333333334,1137950.0
510,2000,HI,260.4558377234972,1213519.0,25433.0,18.7,16.9,0.1,8.0,1.7,461008.6666666667,0.0,5501754.8
511,2000,IA,152.21435800114472,2929067.0,5005704.0,79.3,24.6,12.4,36.4,42.4,8733537.2,3929625.5,92427.2
512,2000,ID,132.77517229823232,1299430.0,781799.0,15.6,10.3,3.9,0.1,1.3,30446.0,1424852.5,8118.0
513,2000,IL,167.38147532642608,12434161.0,1322758.0,231.4,79.4,55.7,86.5,96.7,15683691.0,17622020.666666668,402318.0
514,2000,IN,164.27032260392343,6091866.0,822230.0,236.0,54.2,30.9,121.8,151.3,19909373.666666668,7954409.0,955385.0
515,2000,KS,202.0886531998034,2693681.0,5265204.0,75.5,24.4,16.7,36.4,34.6,20699386.0,16919792.5,535462.6666666666
516,2000,KY,196.07732514480608,4049021.0,630469.0,143.6,36.5,12.3,89.3,95.0,26786741.333333332,2806849.5,206243.33333333334
517,2000,LA,255.82007038890703,4471885.0,196260.0,241.4,131.6,86.1,42.9,24.1,7846828.0,149366962.0,1484786.4
518,2000,MA,144.5052541026257,6361104.0,12887.0,81.9,52.2,18.9,22.5,10.9,2247143.5,30112720.0,4747324.666666667
519,2000,MD,180.35348647545638,5311034.0,76125.0,77.2,36.0,11.6,31.3,29.7,4568015.2,11609315.2,1381139.0
520,2000,ME,111.13319101109563,1277072.0,18595.0,22.2,18.7,2.5,3.6,0.9,172894.0,8762273.2,1655534.3333333333
521,2000,MI,128.1385056867323,9952450.0,458683.0,193.1,65.2,52.1,73.9,76.0,13451123.6,42457564.0,952833.2
522,2000,MN,116.98684086603272,4933692.0,2117684.0,96.9,42.0,19.4,33.1,35.6,13265266.0,5358470.4,454639.3333333333
523,2000,MO,189.0394703634535,5607285.0,1637937.0,124.6,43.9,15.3,65.1,65.6,18660205.0,15327396.5,299752.0
524,2000,MS,245.00689746617468,2848353.0,266411.0,60.8,30.4,16.5,21.5,14.1,6231699.0,42578646.8,2305904.5
525,2000,MT,122.83253003383064,903773.0,1021654.0,30.4,9.9,3.7,17.5,16.8,6923597.333333333,272822.6666666667,466911.6
526,2000,NC,208.15316202351352,8081614.0,1903273.0,148.2,60.9,12.7,71.4,74.9,11926633.6,4367051.333333333,606593.3333333334
527,2000,ND,115.91630332909575,642023.0,521817.0,50.8,7.5,3.1,31.2,40.4,16737255.333333334,15052.666666666666,79749.33333333333
528,2000,NE,174.41973948035533,1713820.0,5633645.0,41.4,15.0,6.7,19.3,19.7,7680603.333333333,2251578.0,80223.33333333333
529,2000,NH,126.12391843715574,1239882.0,10063.0,17.4,11.8,1.4,4.6,4.2,1672612.0,932720.0,293319.0
530,2000,NJ,166.8184995373224,8430621.0,8510.0,121.5,77.6,33.2,19.2,10.9,2122334.5,46418180.0,720765.3333333334
531,2000,NM,206.40332882234972,1821204.0,930417.0,57.8,15.0,13.7,31.4,29.1,16503061.0,16993981.0,85346.5
532,2000,NV,178.31014665362298,2018741.0,173264.0,45.2,16.0,10.3,25.1,19.0,8634110.0,59053421.5,79582.66666666667
533,2000,NY,133.48065999069397,19001780.0,181907.0,210.1,111.3,67.8,56.9,31.4,3312678.3333333335,121631422.33333333,8569372.666666666
534,2000,OH,161.29927366599446,11363543.0,651574.0,263.4,78.7,49.1,126.0,136.0,18602661.666666668,3765980.3333333335,266067.6666666667
535,2000,OK,225.68422204443166,3454365.0,2773363.0,99.1,34.0,28.9,44.6,36.3,10509698.0,71993615.2,64065.333333333336
536,2000,OR,147.45988083702187,3429708.0,496209.0,40.6,24.8,12.2,7.5,3.7,1503000.0,24703374.0,68032.0
537,2000,PA,155.51914011987705,12284173.0,554489.0,274.3,93.2,38.4,120.0,143.1,17354759.666666668,7955624.666666667,2633069.0
538,2000,RI,149.23488160266115,1050268.0,1308.0,11.6,6.8,4.9,2.7,0.0,0.0,24387615.0,60799.333333333336
539,2000,SC,232.9577009482785,4024223.0,168624.0,80.4,30.7,8.7,37.2,41.1,10155704.0,2953135.6666666665,401068.0
540,2000,SD,147.68075102910376,755844.0,1723335.0,14.1,7.3,2.0,3.9,4.8,2211155.0,3607498.0,136124.0
541,2000,TN,206.15116777229233,5703719.0,477365.0,126.5,44.7,14.8,59.3,67.1,12956377.5,3312640.0,538276.0
542,2000,TX,260.55483650808753,20944499.0,6966852.0,713.1,325.8,241.0,228.9,147.5,66356528.0,593558341.0,1906109.0
543,2000,UT,156.2882909521748,2244502.0,470261.0,64.7,17.3,9.2,33.8,38.3,7585852.5,5588784.0,40408.8
544,2000,VA,187.70082607575938,7105817.0,360965.0,122.3,59.6,14.7,43.5,48.2,5300806.333333333,13031411.333333334,1560050.6666666667
545,2000,VT,114.4778322117158,609618.0,51957.0,6.7,6.1,0.6,0.1,0.0,0.0,1023418.0,106450.66666666667
546,2000,WA,130.28389228981703,5910512.0,771236.0,77.5,51.8,15.7,14.2,10.1,2547636.8,24669293.666666668,280037.6666666667
547,2000,WI,125.01865377307107,5373999.0,816715.0,107.3,38.9,21.0,44.7,47.5,9865918.8,7678147.0,343433.0
548,2000,WV,172.8932070861011,1807021.0,98320.0,114.1,12.9,8.3,85.2,93.0,14772382.8,619998.4,309364.6666666667
549,2000,WY,119.57726165293181,494300.0,777634.0,62.8,9.1,5.6,44.4,48.2,17680919.333333332,3484350.0,47120.666666666664
550,2001,AK,43.0476041812109,633714.0,1472.0,43.3,19.9,21.9,3.3,1.5,298096.5,28690548.666666668,680072.0
551,2001,AL,235.9222049066301,4467634.0,394183.0,133.5,35.2,18.2,74.6,80.1,16999098.0,36151368.0,388999.2
552,2001,AR,225.03280277139467,2691571.0,579139.0,62.6,24.3,12.3,27.2,26.1,10093258.666666666,11222038.4,740853.5
553,2001,AZ,233.93322618890414,5273477.0,704712.0,88.3,34.9,12.9,46.3,40.4,13545343.333333334,42990204.0,332645.5
554,2001,CA,213.29681862199996,34479458.0,1433448.0,379.5,239.8,133.2,57.8,6.4,486035.0,341162745.0,2028768.3333333333
555,2001,CO,147.59672310187946,4425687.0,2938822.0,92.8,29.8,24.9,41.8,38.1,13051315.333333334,28277910.666666668,182792.0
556,2001,CT,162.10459992713132,3432835.0,10865.0,41.5,29.8,7.9,9.7,3.8,1012886.6666666666,11163870.0,2819530.0
557,2001,DE,193.16666666609026,795699.0,12237.0,15.4,9.0,2.7,5.2,3.6,753432.0,10086056.0,1480930.5
558,2001,FL,276.44344369917803,16356966.0,369182.0,237.8,138.5,30.1,119.6,69.2,14300518.5,127661531.0,26311015.2
559,2001,GA,239.2961742016439,8377038.0,436389.0,160.6,67.8,19.2,70.9,73.5,20955344.0,13711816.666666666,820301.6666666666
560,2001,HI,259.6331384895891,1225948.0,23864.0,19.2,17.3,0.1,8.0,1.7,358645.0,0.0,6830655.0
561,2001,IA,152.6044889040931,2931997.0,4968120.0,78.3,24.2,11.9,36.5,42.2,8689768.8,4589851.5,102181.6
562,2001,ID,136.30512968692054,1319962.0,937601.0,15.5,10.1,4.3,0.6,1.1,40240.0,4506864.0,6941.0
563,2001,IL,175.06762756262182,12488445.0,1443975.0,223.3,78.3,51.4,86.7,93.6,15486855.0,16766192.333333334,1209419.2
564,2001,IN,172.94210932367122,6127760.0,880886.0,226.3,50.3,27.1,116.7,148.7,19142254.0,8789770.0,370466.4
565,2001,KS,203.42111003376723,2702162.0,5215466.0,71.5,23.1,14.5,35.3,33.8,20150017.0,11815503.5,585637.5
566,2001,KY,202.46033395631514,4068132.0,594103.0,145.5,37.6,11.4,90.3,96.4,27536846.0,2879878.8,150272.66666666666
567,2001,LA,249.93940791158943,4477875.0,181473.0,214.3,120.0,71.4,39.6,22.9,7434687.5,155861834.4,2528328.0
568,2001,MA,157.0077859485125,6397634.0,8971.0,82.0,52.3,19.3,22.3,10.4,1747881.2,32785410.0,4676216.666666667
569,2001,MD,189.04052673193698,5374691.0,68916.0,77.1,36.9,9.8,30.7,30.4,7423426.666666667,7194194.4,1838320.0
570,2001,ME,126.28254098809312,1285692.0,18308.0,22.4,16.2,5.4,5.8,0.7,121666.66666666667,27614128.0,1216990.0
571,2001,MI,137.5342964376712,9991120.0,442850.0,189.4,65.1,49.2,73.5,75.1,13739697.2,40896119.333333336,608404.0
572,2001,MN,122.72657185041915,4982796.0,2357601.0,94.2,42.3,18.3,32.6,33.7,9450872.5,4476142.666666667,420489.6666666667
573,2001,MO,193.0599198886519,5641142.0,1531543.0,129.6,46.1,15.2,68.2,68.3,19374590.0,13195301.6,616639.5
574,2001,MS,237.61291262558916,2852994.0,260912.0,69.7,32.7,18.0,30.9,18.9,8334032.0,52216212.0,4226153.0
575,2001,MT,130.5145031077041,906961.0,1016768.0,31.6,10.5,3.5,18.2,17.6,7225430.0,148625.0,540432.5
576,2001,NC,214.7115904501097,8210122.0,1949217.0,143.6,60.1,11.4,68.7,72.0,9684421.333333334,5485852.333333333,482762.0
577,2001,ND,123.72357012038096,639062.0,639163.0,51.8,8.6,3.3,30.9,39.9,16661418.0,17294.666666666668,58551.333333333336
578,2001,NE,173.51170120968493,1719836.0,5788105.0,42.8,14.7,6.6,20.9,21.6,8420122.666666666,2180383.5,45033.333333333336
579,2001,NH,140.72472585774236,1255517.0,7790.0,16.9,11.7,1.3,4.3,3.8,1533314.0,854623.3333333334,330721.0
580,2001,NJ,178.87985811024384,8492671.0,10243.0,119.2,77.4,31.0,18.9,10.7,2097245.5,47275709.333333336,928674.3333333334
581,2001,NM,201.90993775551232,1831690.0,813438.0,58.1,16.0,13.7,30.7,28.3,15955052.0,17320323.0,66181.5
582,2001,NV,180.50514802686857,2098399.0,196458.0,44.6,17.0,9.6,24.5,18.0,8189695.0,52760593.5,1416518.6666666667
583,2001,NY,147.9033566350931,19082838.0,165942.0,204.9,111.8,63.9,56.1,29.1,3150491.3333333335,117168335.66666667,9675022.666666666
584,2001,OH,170.10619362698094,11387404.0,671475.0,253.2,79.2,44.3,119.4,129.7,18005667.0,3966754.0,268579.3333333333
585,2001,OK,227.06149580263045,3467100.0,2376051.0,100.7,38.0,26.7,44.1,35.8,10337091.5,59388588.333333336,157132.0
586,2001,OR,151.47478300498634,3467937.0,422345.0,40.5,23.9,12.5,8.7,4.1,1664883.3333333333,28760270.666666668,100393.5
587,2001,PA,165.00464180191227,12298970.0,602678.0,261.9,94.4,35.4,109.8,132.0,16471831.333333334,9153032.0,2251641.6666666665
588,2001,RI,160.64255707611778,1057142.0,1476.0,12.2,7.0,5.2,3.2,0.0,0.0,29133815.0,78350.0
589,2001,SC,238.04402132041108,4064995.0,170439.0,78.2,31.0,7.8,35.3,39.4,9719101.333333334,3766666.3333333335,265468.0
590,2001,SD,149.0078749032822,757972.0,1909490.0,13.4,7.2,2.0,3.9,4.2,2211605.0,4495707.0,107022.0
591,2001,TN,207.08523445509044,5750789.0,455501.0,124.5,45.1,14.0,56.9,65.4,12515680.5,1982415.2,606899.3333333334
592,2001,TX,253.31001343558907,21319622.0,6955913.0,705.3,330.6,232.2,220.2,142.2,47438963.5,567091055.6666666,1930992.0
593,2001,UT,157.28533647650693,2283715.0,497141.0,62.7,17.2,8.9,33.2,36.6,7472910.0,7040891.2,54767.0
594,2001,VA,196.45905386332868,7198362.0,401110.0,120.3,60.9,13.0,43.0,46.3,5068726.0,11761162.333333334,2771212.0
595,2001,VT,130.8959817376548,612223.0,59002.0,6.6,6.1,0.4,0.0,0.0,0.0,116052.0,87240.0
596,2001,WA,134.82205847345753,5985722.0,661938.0,77.5,51.0,17.1,14.1,9.5,3010395.0,28780546.333333332,199072.0
597,2001,WI,133.5271711594767,5406835.0,839680.0,105.4,39.1,19.2,44.4,47.0,9830304.0,8377931.666666667,339938.3333333333
598,2001,WV,179.57860814321361,1801481.0,88176.0,103.7,13.3,7.9,75.6,82.5,13185762.8,1371627.2,210963.5
599,2001,WY,125.57249116824391,494657.0,817229.0,63.2,10.1,5.5,44.4,47.6,17640086.0,3414739.5,48649.333333333336
600,2002,AK,55.05099739218624,642337.0,2279.0,43.4,19.5,22.3,3.3,1.6,244522.0,20682316.0,703959.4
601,2002,AL,237.42172266194515,4480089.0,326109.0,138.5,37.2,20.6,78.2,80.6,16834275.5,52612585.0,256693.2
602,2002,AR,218.47298410432884,2705927.0,530500.0,61.2,23.7,13.1,25.8,24.4,9516380.0,14248183.333333334,161840.75
603,2002,AZ,238.40622504635616,5396255.0,659798.0,87.6,35.3,13.5,45.4,38.8,12961217.333333334,48434320.333333336,54678.0
604,2002,CA,214.7664803856439,34871843.0,1302336.0,377.6,248.1,122.8,43.7,6.6,540585.5,258961436.33333334,2318580.0
605,2002,CO,153.65391804390703,4490406.0,3097480.0,90.9,29.1,24.5,40.6,37.3,12852940.0,25715268.5,26922.0
606,2002,CT,159.61481964079186,3458749.0,10689.0,39.9,27.0,9.6,8.7,3.3,977958.6666666666,26915596.4,1290698.3333333333
607,2002,DE,201.67968036569863,806169.0,9761.0,15.2,8.5,2.8,5.2,3.9,784681.5,7216268.4,827781.75
608,2002,FL,278.7737137372601,16689370.0,338336.0,241.0,134.8,37.5,122.0,68.7,14058672.5,177519371.5,22000684.8
609,2002,GA,237.15902601969862,8508256.0,323035.0,165.4,67.5,20.8,75.9,77.0,22205681.333333332,20942572.5,723183.5
610,2002,HI,260.66457949397255,1239613.0,23114.0,20.4,18.7,0.1,8.6,1.6,353366.75,0.0,7830885.0
611,2002,IA,156.00461811265208,2934234.0,4257354.0,79.0,24.9,12.0,36.2,42.1,8834022.8,3053326.1666666665,58449.0
612,2002,ID,129.12670542817528,1340372.0,1000293.0,14.9,10.1,3.9,0.1,1.0,88518.0,1935271.2,83.33333333333333
613,2002,IL,173.63693981769595,12525556.0,1218193.0,225.7,75.3,56.3,89.3,94.1,16686363.666666666,30075426.0,151129.83333333334
614,2002,IN,172.495121793463,6155967.0,706476.0,229.4,53.9,28.7,116.2,146.8,19239707.333333332,12559186.666666666,370611.6666666667
615,2002,KS,200.30316196912318,2713535.0,5043395.0,76.4,22.7,16.3,38.6,37.4,22659637.0,10777091.0,461693.0
616,2002,KY,199.69716353311784,4089875.0,486223.0,146.1,43.0,12.4,90.1,90.7,25736598.0,5865379.4,4832689.333333333
617,2002,LA,248.03291252399998,4497267.0,159194.0,222.9,122.5,78.2,41.7,22.2,7315958.5,155645301.83333334,1332635.2
618,2002,MA,155.88264385988765,6417206.0,8010.0,82.8,50.1,21.4,23.2,11.3,1845052.8,43656827.833333336,3721501.3333333335
619,2002,MD,193.72402527323845,5440389.0,74119.0,77.1,35.2,10.8,31.1,31.1,5682491.75,9050829.2,1369368.1666666667
620,2002,ME,117.47551202505748,1295960.0,18402.0,23.9,16.4,6.7,5.9,0.8,173157.33333333334,38964538.8,662819.6666666666
